sdCd,sdNm,sggCd,sggNm,emdCd,emdNm
11,서울특별시,11110,종로구,1111010100,청운동
11,서울특별시,11110,종로구,1111010200,신교동
11,서울특별시,11110,종로구,1111010300,궁정동
11,서울특별시,11110,종로구,1111010400,효자동
11,서울특별시,11110,종로구,1111010500,창성동
11,서울특별시,11110,종로구,1111010600,통의동
11,서울특별시,11110,종로구,1111010700,적선동
11,서울특별시,11110,종로구,1111010800,통인동
11,서울특별시,11110,종로구,1111010900,누상동
11,서울특별시,11110,종로구,1111011000,누하동
11,서울특별시,11110,종로구,1111011100,옥인동
11,서울특별시,11110,종로구,1111011200,체부동
11,서울특별시,11110,종로구,1111011300,필운동
11,서울특별시,11110,종로구,1111011400,내자동
11,서울특별시,11110,종로구,1111011500,사직동
11,서울특별시,11110,종로구,1111011600,도렴동
11,서울특별시,11110,종로구,1111011700,당주동
11,서울특별시,11110,종로구,1111011800,내수동
11,서울특별시,11110,종로구,1111011900,세종로
11,서울특별시,11110,종로구,1111012000,신문로1가
11,서울특별시,11110,종로구,1111012100,신문로2가
11,서울특별시,11110,종로구,1111012200,청진동
11,서울특별시,11110,종로구,1111012300,서린동
11,서울특별시,11110,종로구,1111012400,수송동
11,서울특별시,11110,종로구,1111012500,중학동
11,서울특별시,11110,종로구,1111012600,종로1가
11,서울특별시,11110,종로구,1111012700,공평동
11,서울특별시,11110,종로구,1111012800,관훈동
11,서울특별시,11110,종로구,1111012900,견지동
11,서울특별시,11110,종로구,1111013000,와룡동
11,서울특별시,11110,종로구,1111013100,권농동
11,서울특별시,11110,종로구,1111013200,운니동
11,서울특별시,11110,종로구,1111013300,익선동
11,서울특별시,11110,종로구,1111013400,경운동
11,서울특별시,11110,종로구,1111013500,관철동
11,서울특별시,11110,종로구,1111013600,인사동
11,서울특별시,11110,종로구,1111013700,낙원동
11,서울특별시,11110,종로구,1111013800,종로2가
11,서울특별시,11110,종로구,1111013900,팔판동
11,서울특별시,11110,종로구,1111014000,삼청동
11,서울특별시,11110,종로구,1111014100,안국동
11,서울특별시,11110,종로구,1111014200,소격동
11,서울특별시,11110,종로구,1111014300,화동
11,서울특별시,11110,종로구,1111014400,사간동
11,서울특별시,11110,종로구,1111014500,송현동
11,서울특별시,11110,종로구,1111014600,가회동
11,서울특별시,11110,종로구,1111014700,재동
11,서울특별시,11110,종로구,1111014800,계동
11,서울특별시,11110,종로구,1111014900,원서동
11,서울특별시,11110,종로구,1111015000,훈정동
11,서울특별시,11110,종로구,1111015100,묘동
11,서울특별시,11110,종로구,1111015200,봉익동
11,서울특별시,11110,종로구,1111015300,돈의동
11,서울특별시,11110,종로구,1111015400,장사동
11,서울특별시,11110,종로구,1111015500,관수동
11,서울특별시,11110,종로구,1111015600,종로3가
11,서울특별시,11110,종로구,1111015700,인의동
11,서울특별시,11110,종로구,1111015800,예지동
11,서울특별시,11110,종로구,1111015900,원남동
11,서울특별시,11110,종로구,1111016000,연지동
11,서울특별시,11110,종로구,1111016100,종로4가
11,서울특별시,11110,종로구,1111016200,효제동
11,서울특별시,11110,종로구,1111016300,종로5가
11,서울특별시,11110,종로구,1111016400,종로6가
11,서울특별시,11110,종로구,1111016500,이화동
11,서울특별시,11110,종로구,1111016600,연건동
11,서울특별시,11110,종로구,1111016700,충신동
11,서울특별시,11110,종로구,1111016800,동숭동
11,서울특별시,11110,종로구,1111016900,혜화동
11,서울특별시,11110,종로구,1111017000,명륜1가
11,서울특별시,11110,종로구,1111017100,명륜2가
11,서울특별시,11110,종로구,1111017200,명륜4가
11,서울특별시,11110,종로구,1111017300,명륜3가
11,서울특별시,11110,종로구,1111017400,창신동
11,서울특별시,11110,종로구,1111017500,숭인동
11,서울특별시,11110,종로구,1111017600,교남동
11,서울특별시,11110,종로구,1111017700,평동
11,서울특별시,11110,종로구,1111017800,송월동
11,서울특별시,11110,종로구,1111017900,홍파동
11,서울특별시,11110,종로구,1111018000,교북동
11,서울특별시,11110,종로구,1111018100,행촌동
11,서울특별시,11110,종로구,1111018200,구기동
11,서울특별시,11110,종로구,1111018300,평창동
11,서울특별시,11110,종로구,1111018400,부암동
11,서울특별시,11110,종로구,1111018500,홍지동
11,서울특별시,11110,종로구,1111018600,신영동
11,서울특별시,11110,종로구,1111018700,무악동
11,서울특별시,11110,종로구,1111090100,창신1동
11,서울특별시,11110,종로구,1111090200,창신2동
11,서울특별시,11110,종로구,1111090300,창신3동
11,서울특별시,11110,종로구,1111090400,숭인1동
11,서울특별시,11110,종로구,1111090500,숭인2동
11,서울특별시,11140,중구,1114000100,동자동
11,서울특별시,11140,중구,1114000200,도동1가
11,서울특별시,11140,중구,1114000300,도동2가
11,서울특별시,11140,중구,1114000400,양동
11,서울특별시,11140,중구,1114010100,무교동
11,서울특별시,11140,중구,1114010200,다동
11,서울특별시,11140,중구,1114010300,태평로1가
11,서울특별시,11140,중구,1114010400,을지로1가
11,서울특별시,11140,중구,1114010500,을지로2가
11,서울특별시,11140,중구,1114010600,남대문로1가
11,서울특별시,11140,중구,1114010700,삼각동
11,서울특별시,11140,중구,1114010800,수하동
11,서울특별시,11140,중구,1114010900,장교동
11,서울특별시,11140,중구,1114011000,수표동
11,서울특별시,11140,중구,1114011100,소공동
11,서울특별시,11140,중구,1114011200,남창동
11,서울특별시,11140,중구,1114011300,북창동
11,서울특별시,11140,중구,1114011400,태평로2가
11,서울특별시,11140,중구,1114011500,남대문로2가
11,서울특별시,11140,중구,1114011600,남대문로3가
11,서울특별시,11140,중구,1114011700,남대문로4가
11,서울특별시,11140,중구,1114011800,남대문로5가
11,서울특별시,11140,중구,1114011900,봉래동1가
11,서울특별시,11140,중구,1114012000,봉래동2가
11,서울특별시,11140,중구,1114012100,회현동1가
11,서울특별시,11140,중구,1114012200,회현동2가
11,서울특별시,11140,중구,1114012300,회현동3가
11,서울특별시,11140,중구,1114012400,충무로1가
11,서울특별시,11140,중구,1114012500,충무로2가
11,서울특별시,11140,중구,1114012600,명동1가
11,서울특별시,11140,중구,1114012700,명동2가
11,서울특별시,11140,중구,1114012800,남산동1가
11,서울특별시,11140,중구,1114012900,남산동2가
11,서울특별시,11140,중구,1114013000,남산동3가
11,서울특별시,11140,중구,1114013100,저동1가
11,서울특별시,11140,중구,1114013200,충무로4가
11,서울특별시,11140,중구,1114013300,충무로5가
11,서울특별시,11140,중구,1114013400,인현동2가
11,서울특별시,11140,중구,1114013500,예관동
11,서울특별시,11140,중구,1114013600,묵정동
11,서울특별시,11140,중구,1114013700,필동1가
11,서울특별시,11140,중구,1114013800,필동2가
11,서울특별시,11140,중구,1114013900,필동3가
11,서울특별시,11140,중구,1114014000,남학동
11,서울특별시,11140,중구,1114014100,주자동
11,서울특별시,11140,중구,1114014200,예장동
11,서울특별시,11140,중구,1114014300,장충동1가
11,서울특별시,11140,중구,1114014400,장충동2가
11,서울특별시,11140,중구,1114014500,광희동1가
11,서울특별시,11140,중구,1114014600,광희동2가
11,서울특별시,11140,중구,1114014700,쌍림동
11,서울특별시,11140,중구,1114014800,을지로6가
11,서울특별시,11140,중구,1114014900,을지로7가
11,서울특별시,11140,중구,1114015000,을지로4가
11,서울특별시,11140,중구,1114015100,을지로5가
11,서울특별시,11140,중구,1114015200,주교동
11,서울특별시,11140,중구,1114015300,방산동
11,서울특별시,11140,중구,1114015400,오장동
11,서울특별시,11140,중구,1114015500,을지로3가
11,서울특별시,11140,중구,1114015600,입정동
11,서울특별시,11140,중구,1114015700,산림동
11,서울특별시,11140,중구,1114015800,충무로3가
11,서울특별시,11140,중구,1114015900,초동
11,서울특별시,11140,중구,1114016000,인현동1가
11,서울특별시,11140,중구,1114016100,저동2가
11,서울특별시,11140,중구,1114016200,신당동
11,서울특별시,11140,중구,1114016300,흥인동
11,서울특별시,11140,중구,1114016400,무학동
11,서울특별시,11140,중구,1114016500,황학동
11,서울특별시,11140,중구,1114016600,서소문동
11,서울특별시,11140,중구,1114016700,정동
11,서울특별시,11140,중구,1114016800,순화동
11,서울특별시,11140,중구,1114016900,의주로1가
11,서울특별시,11140,중구,1114017000,충정로1가
11,서울특별시,11140,중구,1114017100,중림동
11,서울특별시,11140,중구,1114017200,의주로2가
11,서울특별시,11140,중구,1114017300,만리동1가
11,서울특별시,11140,중구,1114017400,만리동2가
11,서울특별시,11140,중구,1114090100,신당1동
11,서울특별시,11140,중구,1114090200,신당2동
11,서울특별시,11140,중구,1114090300,신당3동
11,서울특별시,11140,중구,1114090400,신당4동
11,서울특별시,11140,중구,1114090500,신당5동
11,서울특별시,11140,중구,1114090600,신당6동
11,서울특별시,11170,용산구,1117000100,옥수동
11,서울특별시,11170,용산구,1117000200,도동1가
11,서울특별시,11170,용산구,1117000300,도동2가
11,서울특별시,11170,용산구,1117000400,만리동1가
11,서울특별시,11170,용산구,1117000500,만리동2가
11,서울특별시,11170,용산구,1117010100,후암동
11,서울특별시,11170,용산구,1117010200,용산동2가
11,서울특별시,11170,용산구,1117010300,용산동4가
11,서울특별시,11170,용산구,1117010400,갈월동
11,서울특별시,11170,용산구,1117010500,남영동
11,서울특별시,11170,용산구,1117010600,용산동1가
11,서울특별시,11170,용산구,1117010700,동자동
11,서울특별시,11170,용산구,1117010800,서계동
11,서울특별시,11170,용산구,1117010900,청파동1가
11,서울특별시,11170,용산구,1117011000,청파동2가
11,서울특별시,11170,용산구,1117011100,청파동3가
11,서울특별시,11170,용산구,1117011200,원효로1가
11,서울특별시,11170,용산구,1117011300,원효로2가
11,서울특별시,11170,용산구,1117011400,신창동
11,서울특별시,11170,용산구,1117011500,산천동
11,서울특별시,11170,용산구,1117011600,청암동
11,서울특별시,11170,용산구,1117011700,원효로3가
11,서울특별시,11170,용산구,1117011800,원효로4가
11,서울특별시,11170,용산구,1117011900,효창동
11,서울특별시,11170,용산구,1117012000,도원동
11,서울특별시,11170,용산구,1117012100,용문동
11,서울특별시,11170,용산구,1117012200,문배동
11,서울특별시,11170,용산구,1117012300,신계동
11,서울특별시,11170,용산구,1117012400,한강로1가
11,서울특별시,11170,용산구,1117012500,한강로2가
11,서울특별시,11170,용산구,1117012600,용산동3가
11,서울특별시,11170,용산구,1117012700,용산동5가
11,서울특별시,11170,용산구,1117012800,한강로3가
11,서울특별시,11170,용산구,1117012900,이촌동
11,서울특별시,11170,용산구,1117013000,이태원동
11,서울특별시,11170,용산구,1117013100,한남동
11,서울특별시,11170,용산구,1117013200,동빙고동
11,서울특별시,11170,용산구,1117013300,서빙고동
11,서울특별시,11170,용산구,1117013400,주성동
11,서울특별시,11170,용산구,1117013500,용산동6가
11,서울특별시,11170,용산구,1117013600,보광동
11,서울특별시,11170,용산구,1117090100,청파1동
11,서울특별시,11170,용산구,1117090200,청파2동
11,서울특별시,11170,용산구,1117090300,이촌1동
11,서울특별시,11170,용산구,1117090400,이촌2동
11,서울특별시,11170,용산구,1117090500,이태원1동
11,서울특별시,11170,용산구,1117090600,이태원2동
11,서울특별시,11170,용산구,1117090700,한남1동
11,서울특별시,11170,용산구,1117090800,한남2동
11,서울특별시,11200,성동구,1120000100,상일동
11,서울특별시,11200,성동구,1120000200,길동
11,서울특별시,11200,성동구,1120000300,둔촌동
11,서울특별시,11200,성동구,1120000400,암사동
11,서울특별시,11200,성동구,1120000500,성내동
11,서울특별시,11200,성동구,1120000600,풍납동
11,서울특별시,11200,성동구,1120000700,천호동
11,서울특별시,11200,성동구,1120000800,송파동
11,서울특별시,11200,성동구,1120000900,석촌동
11,서울특별시,11200,성동구,1120001000,삼전동
11,서울특별시,11200,성동구,1120001100,가락동
11,서울특별시,11200,성동구,1120001200,이동
11,서울특별시,11200,성동구,1120001300,오금동
11,서울특별시,11200,성동구,1120001400,방이동
11,서울특별시,11200,성동구,1120001500,문정동
11,서울특별시,11200,성동구,1120001600,장지동
11,서울특별시,11200,성동구,1120001700,거여동
11,서울특별시,11200,성동구,1120001800,마천동
11,서울특별시,11200,성동구,1120001900,잠실동
11,서울특별시,11200,성동구,1120002000,신천동
11,서울특별시,11200,성동구,1120002100,일원동
11,서울특별시,11200,성동구,1120002200,수서동
11,서울특별시,11200,성동구,1120002300,자곡동
11,서울특별시,11200,성동구,1120002400,율현동
11,서울특별시,11200,성동구,1120002500,세곡동
11,서울특별시,11200,성동구,1120002600,역삼동
11,서울특별시,11200,성동구,1120002700,포이동
11,서울특별시,11200,성동구,1120002800,개포동
11,서울특별시,11200,성동구,1120002900,도곡동
11,서울특별시,11200,성동구,1120003000,논현동
11,서울특별시,11200,성동구,1120003100,신사동
11,서울특별시,11200,성동구,1120003200,학동
11,서울특별시,11200,성동구,1120003300,압구정동
11,서울특별시,11200,성동구,1120003400,청담동
11,서울특별시,11200,성동구,1120003500,삼성동
11,서울특별시,11200,성동구,1120003600,대치동
11,서울특별시,11200,성동구,1120003700,염곡동
11,서울특별시,11200,성동구,1120003800,내곡동
11,서울특별시,11200,성동구,1120003900,신원동
11,서울특별시,11200,성동구,1120004000,반포동
11,서울특별시,11200,성동구,1120004100,잠원동
11,서울특별시,11200,성동구,1120004200,서초동
11,서울특별시,11200,성동구,1120004300,양재동
11,서울특별시,11200,성동구,1120004400,우면동
11,서울특별시,11200,성동구,1120004500,원지동
11,서울특별시,11200,성동구,1120004600,황학동
11,서울특별시,11200,성동구,1120004700,무학동
11,서울특별시,11200,성동구,1120004800,흥인동
11,서울특별시,11200,성동구,1120004900,신당동
11,서울특별시,11200,성동구,1120005000,용두동
11,서울특별시,11200,성동구,1120005100,답십리동
11,서울특별시,11200,성동구,1120005200,면목동
11,서울특별시,11200,성동구,1120005300,금호동
11,서울특별시,11200,성동구,1120005400,명일동
11,서울특별시,11200,성동구,1120005500,하일동
11,서울특별시,11200,성동구,1120005600,고덕동
11,서울특별시,11200,성동구,1120010100,상왕십리동
11,서울특별시,11200,성동구,1120010200,하왕십리동
11,서울특별시,11200,성동구,1120010300,홍익동
11,서울특별시,11200,성동구,1120010400,도선동
11,서울특별시,11200,성동구,1120010500,마장동
11,서울특별시,11200,성동구,1120010600,사근동
11,서울특별시,11200,성동구,1120010700,행당동
11,서울특별시,11200,성동구,1120010800,응봉동
11,서울특별시,11200,성동구,1120010900,금호동1가
11,서울특별시,11200,성동구,1120011000,금호동2가
11,서울특별시,11200,성동구,1120011100,금호동3가
11,서울특별시,11200,성동구,1120011200,금호동4가
11,서울특별시,11200,성동구,1120011300,옥수동
11,서울특별시,11200,성동구,1120011400,성수동1가
11,서울특별시,11200,성동구,1120011500,성수동2가
11,서울특별시,11200,성동구,1120011600,화양동
11,서울특별시,11200,성동구,1120011700,모진동
11,서울특별시,11200,성동구,1120011800,송정동
11,서울특별시,11200,성동구,1120011900,군자동
11,서울특별시,11200,성동구,1120012000,중곡동
11,서울특별시,11200,성동구,1120012100,능동
11,서울특별시,11200,성동구,1120012200,용답동
11,서울특별시,11200,성동구,1120012300,광장동
11,서울특별시,11200,성동구,1120012400,구의동
11,서울특별시,11200,성동구,1120012500,자양동
11,서울특별시,11200,성동구,1120090100,왕십리1동
11,서울특별시,11200,성동구,1120090200,왕십리2동
11,서울특별시,11200,성동구,1120090300,행당1동
11,서울특별시,11200,성동구,1120090400,행당2동
11,서울특별시,11200,성동구,1120090500,중곡1동
11,서울특별시,11200,성동구,1120090600,중곡2동
11,서울특별시,11200,성동구,1120090700,중곡3동
11,서울특별시,11200,성동구,1120090800,중곡4동
11,서울특별시,11200,성동구,1120090900,옥수1동
11,서울특별시,11200,성동구,1120091000,옥수2동
11,서울특별시,11200,성동구,1120091100,성수1가1동
11,서울특별시,11200,성동구,1120091200,성수1가2동
11,서울특별시,11200,성동구,1120091300,성수2가1동
11,서울특별시,11200,성동구,1120091400,성수2가2동
11,서울특별시,11200,성동구,1120091500,성수2가3동
11,서울특별시,11200,성동구,1120091600,성수2가4동
11,서울특별시,11200,성동구,1120091700,자양1동
11,서울특별시,11200,성동구,1120091800,자양2동
11,서울특별시,11200,성동구,1120091900,자양3동
11,서울특별시,11200,성동구,1120092000,구의1동
11,서울특별시,11200,성동구,1120092100,구의2동
11,서울특별시,11215,광진구,1121510100,중곡동
11,서울특별시,11215,광진구,1121510200,능동
11,서울특별시,11215,광진구,1121510300,구의동
11,서울특별시,11215,광진구,1121510400,광장동
11,서울특별시,11215,광진구,1121510500,자양동
11,서울특별시,11215,광진구,1121510600,노유동
11,서울특별시,11215,광진구,1121510700,화양동
11,서울특별시,11215,광진구,1121510800,모진동
11,서울특별시,11215,광진구,1121510900,군자동
11,서울특별시,11230,동대문구,1123000100,면목동
11,서울특별시,11230,동대문구,1123000200,상봉동
11,서울특별시,11230,동대문구,1123000300,중화동
11,서울특별시,11230,동대문구,1123000400,묵동
11,서울특별시,11230,동대문구,1123000500,망우동
11,서울특별시,11230,동대문구,1123000600,신내동
11,서울특별시,11230,동대문구,1123000700,중곡동
11,서울특별시,11230,동대문구,1123000800,능동
11,서울특별시,11230,동대문구,1123000900,군자동
11,서울특별시,11230,동대문구,1123001000,종암동
11,서울특별시,11230,동대문구,1123001100,안암동4가
11,서울특별시,11230,동대문구,1123001200,안암동5가
11,서울특별시,11230,동대문구,1123001300,석관동
11,서울특별시,11230,동대문구,1123001400,보문동1가
11,서울특별시,11230,동대문구,1123001500,보문동2가
11,서울특별시,11230,동대문구,1123001600,보문동3가
11,서울특별시,11230,동대문구,1123001700,보문동4가
11,서울특별시,11230,동대문구,1123001800,보문동5가
11,서울특별시,11230,동대문구,1123001900,보문동6가
11,서울특별시,11230,동대문구,1123002000,보문동7가
11,서울특별시,11230,동대문구,1123002100,창신동
11,서울특별시,11230,동대문구,1123002200,숭인동
11,서울특별시,11230,동대문구,1123010100,신설동
11,서울특별시,11230,동대문구,1123010200,용두동
11,서울특별시,11230,동대문구,1123010300,제기동
11,서울특별시,11230,동대문구,1123010400,전농동
11,서울특별시,11230,동대문구,1123010500,답십리동
11,서울특별시,11230,동대문구,1123010600,장안동
11,서울특별시,11230,동대문구,1123010700,청량리동
11,서울특별시,11230,동대문구,1123010800,회기동
11,서울특별시,11230,동대문구,1123010900,휘경동
11,서울특별시,11230,동대문구,1123011000,이문동
11,서울특별시,11230,동대문구,1123090100,용두1동
11,서울특별시,11230,동대문구,1123090200,용두2동
11,서울특별시,11230,동대문구,1123090300,제기1동
11,서울특별시,11230,동대문구,1123090400,제기2동
11,서울특별시,11230,동대문구,1123090500,전농1동
11,서울특별시,11230,동대문구,1123090600,전농2동
11,서울특별시,11230,동대문구,1123090700,전농3동
11,서울특별시,11230,동대문구,1123090800,전농4동
11,서울특별시,11230,동대문구,1123090900,답십리1동
11,서울특별시,11230,동대문구,1123091000,답십리2동
11,서울특별시,11230,동대문구,1123091100,답십리3동
11,서울특별시,11230,동대문구,1123091200,답십리4동
11,서울특별시,11230,동대문구,1123091300,답십리5동
11,서울특별시,11230,동대문구,1123091400,장안1동
11,서울특별시,11230,동대문구,1123091500,장안2동
11,서울특별시,11230,동대문구,1123091600,장안3동
11,서울특별시,11230,동대문구,1123091700,장안4동
11,서울특별시,11230,동대문구,1123091800,청량리1동
11,서울특별시,11230,동대문구,1123091900,청량리2동
11,서울특별시,11230,동대문구,1123092000,휘경1동
11,서울특별시,11230,동대문구,1123092100,휘경2동
11,서울특별시,11230,동대문구,1123092200,이문1동
11,서울특별시,11230,동대문구,1123092300,이문2동
11,서울특별시,11230,동대문구,1123092400,이문3동
11,서울특별시,11260,중랑구,1126010100,면목동
11,서울특별시,11260,중랑구,1126010200,상봉동
11,서울특별시,11260,중랑구,1126010300,중화동
11,서울특별시,11260,중랑구,1126010400,묵동
11,서울특별시,11260,중랑구,1126010500,망우동
11,서울특별시,11260,중랑구,1126010600,신내동
11,서울특별시,11260,중랑구,1126090100,면목1동
11,서울특별시,11260,중랑구,1126090200,면목2동
11,서울특별시,11260,중랑구,1126090300,면목3동
11,서울특별시,11260,중랑구,1126090400,면목4동
11,서울특별시,11260,중랑구,1126090500,면목5동
11,서울특별시,11260,중랑구,1126090600,면목6동
11,서울특별시,11260,중랑구,1126090700,면목7동
11,서울특별시,11260,중랑구,1126090800,상봉1동
11,서울특별시,11260,중랑구,1126090900,상봉2동
11,서울특별시,11260,중랑구,1126091000,중화1동
11,서울특별시,11260,중랑구,1126091100,중화2동
11,서울특별시,11260,중랑구,1126091200,묵1동
11,서울특별시,11260,중랑구,1126091300,묵2동
11,서울특별시,11260,중랑구,1126091400,망우1동
11,서울특별시,11260,중랑구,1126091500,망우2동
11,서울특별시,11260,중랑구,1126091600,망우3동
11,서울특별시,11290,성북구,1129000100,미아동
11,서울특별시,11290,성북구,1129000200,번동
11,서울특별시,11290,성북구,1129000300,수유동
11,서울특별시,11290,성북구,1129000400,우이동
11,서울특별시,11290,성북구,1129000500,창동
11,서울특별시,11290,성북구,1129000600,월계동
11,서울특별시,11290,성북구,1129000700,쌍문동
11,서울특별시,11290,성북구,1129000800,공릉동
11,서울특별시,11290,성북구,1129000900,하계동
11,서울특별시,11290,성북구,1129001000,상계동
11,서울특별시,11290,성북구,1129001100,중계동
11,서울특별시,11290,성북구,1129001200,도봉동
11,서울특별시,11290,성북구,1129001300,방학동
11,서울특별시,11290,성북구,1129001400,성북동2가
11,서울특별시,11290,성북구,1129001500,동소문동8가
11,서울특별시,11290,성북구,1129010100,성북동
11,서울특별시,11290,성북구,1129010200,성북동1가
11,서울특별시,11290,성북구,1129010300,돈암동
11,서울특별시,11290,성북구,1129010400,동소문동1가
11,서울특별시,11290,성북구,1129010500,동소문동2가
11,서울특별시,11290,성북구,1129010600,동소문동3가
11,서울특별시,11290,성북구,1129010700,동소문동4가
11,서울특별시,11290,성북구,1129010800,동소문동5가
11,서울특별시,11290,성북구,1129010900,동소문동6가
11,서울특별시,11290,성북구,1129011000,동소문동7가
11,서울특별시,11290,성북구,1129011100,삼선동1가
11,서울특별시,11290,성북구,1129011200,삼선동2가
11,서울특별시,11290,성북구,1129011300,삼선동3가
11,서울특별시,11290,성북구,1129011400,삼선동4가
11,서울특별시,11290,성북구,1129011500,삼선동5가
11,서울특별시,11290,성북구,1129011600,동선동1가
11,서울특별시,11290,성북구,1129011700,동선동2가
11,서울특별시,11290,성북구,1129011800,동선동3가
11,서울특별시,11290,성북구,1129011900,동선동4가
11,서울특별시,11290,성북구,1129012000,동선동5가
11,서울특별시,11290,성북구,1129012100,안암동1가
11,서울특별시,11290,성북구,1129012200,안암동2가
11,서울특별시,11290,성북구,1129012300,안암동3가
11,서울특별시,11290,성북구,1129012400,안암동4가
11,서울특별시,11290,성북구,1129012500,안암동5가
11,서울특별시,11290,성북구,1129012600,보문동4가
11,서울특별시,11290,성북구,1129012700,보문동5가
11,서울특별시,11290,성북구,1129012800,보문동6가
11,서울특별시,11290,성북구,1129012900,보문동7가
11,서울특별시,11290,성북구,1129013000,보문동1가
11,서울특별시,11290,성북구,1129013100,보문동2가
11,서울특별시,11290,성북구,1129013200,보문동3가
11,서울특별시,11290,성북구,1129013300,정릉동
11,서울특별시,11290,성북구,1129013400,길음동
11,서울특별시,11290,성북구,1129013500,종암동
11,서울특별시,11290,성북구,1129013600,하월곡동
11,서울특별시,11290,성북구,1129013700,상월곡동
11,서울특별시,11290,성북구,1129013800,장위동
11,서울특별시,11290,성북구,1129013900,석관동
11,서울특별시,11290,성북구,1129090100,성북1동
11,서울특별시,11290,성북구,1129090200,성북2동
11,서울특별시,11290,성북구,1129090300,삼선1동
11,서울특별시,11290,성북구,1129090400,삼선2동
11,서울특별시,11290,성북구,1129090500,동선1동
11,서울특별시,11290,성북구,1129090600,동선2동
11,서울특별시,11290,성북구,1129090700,돈암1동
11,서울특별시,11290,성북구,1129090800,돈암2동
11,서울특별시,11290,성북구,1129090900,정릉1동
11,서울특별시,11290,성북구,1129091000,정릉2동
11,서울특별시,11290,성북구,1129091100,정릉3동
11,서울특별시,11290,성북구,1129091200,정릉4동
11,서울특별시,11290,성북구,1129091300,길음1동
11,서울특별시,11290,성북구,1129091400,길음2동
11,서울특별시,11290,성북구,1129091500,길음3동
11,서울특별시,11290,성북구,1129091600,종암1동
11,서울특별시,11290,성북구,1129091700,종암2동
11,서울특별시,11290,성북구,1129091800,하월곡1동
11,서울특별시,11290,성북구,1129091900,하월곡2동
11,서울특별시,11290,성북구,1129092000,하월곡3동
11,서울특별시,11290,성북구,1129092100,하월곡4동
11,서울특별시,11290,성북구,1129092200,장위1동
11,서울특별시,11290,성북구,1129092300,장위2동
11,서울특별시,11290,성북구,1129092400,장위3동
11,서울특별시,11290,성북구,1129092500,석관1동
11,서울특별시,11290,성북구,1129092600,석관2동
11,서울특별시,11305,강북구,1130510100,미아동
11,서울특별시,11305,강북구,1130510200,번동
11,서울특별시,11305,강북구,1130510300,수유동
11,서울특별시,11305,강북구,1130510400,우이동
11,서울특별시,11320,도봉구,1132000300,상계동
11,서울특별시,11320,도봉구,1132000400,중계동
11,서울특별시,11320,도봉구,1132000500,하계동
11,서울특별시,11320,도봉구,1132000600,월계동
11,서울특별시,11320,도봉구,1132000700,공릉동
11,서울특별시,11320,도봉구,1132010100,미아동
11,서울특별시,11320,도봉구,1132010200,번동
11,서울특별시,11320,도봉구,1132010300,수유동
11,서울특별시,11320,도봉구,1132010400,우이동
11,서울특별시,11320,도봉구,1132010500,쌍문동
11,서울특별시,11320,도봉구,1132010600,방학동
11,서울특별시,11320,도봉구,1132010700,창동
11,서울특별시,11320,도봉구,1132010800,도봉동
11,서울특별시,11320,도봉구,1132090100,창1동
11,서울특별시,11320,도봉구,1132090200,창2동
11,서울특별시,11320,도봉구,1132090300,창3동
11,서울특별시,11320,도봉구,1132090400,도봉1동
11,서울특별시,11320,도봉구,1132090500,도봉2동
11,서울특별시,11320,도봉구,1132090600,미아1동
11,서울특별시,11320,도봉구,1132090700,미아2동
11,서울특별시,11320,도봉구,1132090800,미아3동
11,서울특별시,11320,도봉구,1132090900,미아4동
11,서울특별시,11320,도봉구,1132091000,미아5동
11,서울특별시,11320,도봉구,1132091100,미아6동
11,서울특별시,11320,도봉구,1132091200,미아7동
11,서울특별시,11320,도봉구,1132091300,미아8동
11,서울특별시,11320,도봉구,1132091400,번1동
11,서울특별시,11320,도봉구,1132091500,번2동
11,서울특별시,11320,도봉구,1132091600,수유1동
11,서울특별시,11320,도봉구,1132091700,수유2동
11,서울특별시,11320,도봉구,1132091800,수유3동
11,서울특별시,11320,도봉구,1132091900,수유4동
11,서울특별시,11320,도봉구,1132092000,수유5동
11,서울특별시,11320,도봉구,1132092100,쌍문1동
11,서울특별시,11320,도봉구,1132092200,쌍문2동
11,서울특별시,11320,도봉구,1132092300,쌍문3동
11,서울특별시,11320,도봉구,1132092400,방학1동
11,서울특별시,11320,도봉구,1132092500,방학2동
11,서울특별시,11320,도봉구,1132092600,방학3동
11,서울특별시,11350,노원구,1135010100,창동
11,서울특별시,11350,노원구,1135010200,월계동
11,서울특별시,11350,노원구,1135010300,공릉동
11,서울특별시,11350,노원구,1135010400,하계동
11,서울특별시,11350,노원구,1135010500,상계동
11,서울특별시,11350,노원구,1135010600,중계동
11,서울특별시,11350,노원구,1135010700,도봉동
11,서울특별시,11350,노원구,1135090100,도봉1동
11,서울특별시,11350,노원구,1135090200,도봉2동
11,서울특별시,11350,노원구,1135090300,창1동
11,서울특별시,11350,노원구,1135090400,창2동
11,서울특별시,11350,노원구,1135090500,창3동
11,서울특별시,11350,노원구,1135090600,월계1동
11,서울특별시,11350,노원구,1135090700,월계2동
11,서울특별시,11350,노원구,1135090800,월계3동
11,서울특별시,11350,노원구,1135090900,공릉1동
11,서울특별시,11350,노원구,1135091000,공릉2동
11,서울특별시,11350,노원구,1135091100,상계1동
11,서울특별시,11350,노원구,1135091200,상계2동
11,서울특별시,11350,노원구,1135091300,상계3동
11,서울특별시,11350,노원구,1135091400,상계4동
